"","Count","LBA","LF","DIST_YEAR","DIST_TYPE","TYPE_CONFIDENCE","SEVERITY","SOURCE1","SOURCE2","SOURCE3","SOURCE4","DESCRIPTION","DIST_GROUP","DIST_FIRE","hectares"
"1421",45245,1,493,2016,"Prescribed Fire","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Prescribed Fire LANDFIRE Events Geodatabase polygon.","Prescribed Fire","Disturbance-Fire",4072.05
"1422",40852,1,492,2016,"Prescribed Fire","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Prescribed Fire LANDFIRE Events Geodatabase polygon.","Prescribed Fire","Disturbance-Fire",3676.68
"1423",47800,9999,462,2016,"Other Mechanical","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Other Mechanical LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",4302
"1424",40344,9999,463,2016,"Other Mechanical","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Other Mechanical LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",3630.96
"1425",2787663,9999,1071,2016,"Herbicide","Medium","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Herbicide LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection so default severity of low","Biological/Chemical","Disturbance-Not Fire",250889.67
"1426",5458,1,801,2016,"Wildland Fire","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Wildland Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Wildland Fire LANDFIRE Events Geodatabase 500 m buffer).","Wildfire","Disturbance-Fire",491.22
"1427",22108,1,1071,2016,"Herbicide","Medium","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Herbicide LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection so default severity of low","Biological/Chemical","Disturbance-Not Fire",1989.72
"1428",27440,1,941,2016,"Thinning","High","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Thinning LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection so default severity of low","Thinning","Disturbance-Not Fire",2469.6
"1429",8092,1,441,2016,"Thinning","High","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Thinning LANDFIRE Events Geodatabase polygon.","Thinning","Disturbance-Not Fire",728.28
"1430",1680,1,741,2016,"Thinning","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer).","Thinning","Disturbance-Not Fire",151.2
"1431",242,1,743,2016,"Thinning","Medium","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer).","Thinning","Disturbance-Not Fire",21.78
"1432",234,1,742,2016,"Thinning","Medium","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Thinning causality likely, but could be other causality type than assigned (Image-based change detection pixels within Thinning LANDFIRE Events Geodatabase 500 m buffer).","Thinning","Disturbance-Not Fire",21.06
"1433",25957,9999,731,2016,"Harvest","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Harvest causality likely, but could be other causality type than assigned (Image-based change detection pixels within Harvest LANDFIRE Events Geodatabase 500 m buffer).","Harvest","Disturbance-Not Fire",2336.13
"1434",6095,9999,732,2016,"Harvest","Medium","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Harvest causality likely, but could be other causality type than assigned (Image-based change detection pixels within Harvest LANDFIRE Events Geodatabase 500 m buffer).","Harvest","Disturbance-Not Fire",548.55
"1435",851,1,871,2016,"Herbicide","Low","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",76.59
"1436",18477,9999,871,2016,"Herbicide","Low","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",1662.93
"1437",382,1,872,2016,"Herbicide","Low","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",34.38
"1438",648,1,873,2016,"Herbicide","Low","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",58.32
"1439",5474,9999,872,2016,"Herbicide","Low","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",492.66
"1440",3197,9999,571,2016,"Herbicide","Medium","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",287.73
"1441",434,1,571,2016,"Herbicide","Medium","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",39.06
"1442",6055,9999,733,2016,"Harvest","Medium","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Harvest causality likely, but could be other causality type than assigned (Image-based change detection pixels within Harvest LANDFIRE Events Geodatabase 500 m buffer).","Harvest","Disturbance-Not Fire",544.95
"1443",321757,9999,951,2016,"Mastication","High","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Mastication LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection so default severity of low","Mechanical","Disturbance-Not Fire",28958.13
"1444",148971,9999,451,2016,"Mastication","High","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Mastication LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",13407.39
"1445",11936,9999,452,2016,"Mastication","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Mastication LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",1074.24
"1446",1256,9999,572,2016,"Herbicide","Medium","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",113.04
"1447",1974,9999,573,2016,"Herbicide","Medium","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Herbicide LANDFIRE Events Geodatabase polygon.","Biological/Chemical","Disturbance-Not Fire",177.66
"1448",6546,9999,873,2016,"Herbicide","Low","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Herbicide causality likely, but could be other causality type than assigned (Image-based change detection pixels within Herbicide LANDFIRE Events Geodatabase 500 m buffer).","Biological/Chemical","Disturbance-Not Fire",589.14
"1449",5752,9999,453,2016,"Mastication","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Mastication LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",517.68
"1450",5702,9999,751,2016,"Mastication","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Mastication causality likely, but could be other causality type than assigned (Image-based change detection pixels within Mastication LANDFIRE Events Geodatabase 500 m buffer).","Mechanical","Disturbance-Not Fire",513.18
"1451",7237,1,961,2016,"Other Mechanical","High","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Other Mechanical LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection so default severity of low","Mechanical","Disturbance-Not Fire",651.33
"1452",1149,1,462,2016,"Other Mechanical","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Other Mechanical LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",103.41
"1453",5325,1,461,2016,"Other Mechanical","High","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Other Mechanical LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",479.25
"1454",1737,1,451,2016,"Mastication","High","Low","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Mastication LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",156.33
"1455",1053,1,951,2016,"Mastication","High","Low","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,NA,"Mastication LANDFIRE Events Geodatabase polygon. No change from Landsat image-based change detection so default severity of low","Mechanical","Disturbance-Not Fire",94.77
"1456",199,1,452,2016,"Mastication","High","Medium","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Mastication LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",17.91
"1457",3774,1,463,2016,"Other Mechanical","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Other Mechanical LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",339.66
"1458",117,1,453,2016,"Mastication","High","High","LANDFIRE Events Geodatabase","Image-based change detection","dNBR (Std Dev Breaks)",NA,"Image-based change detection identified disturbance within Mastication LANDFIRE Events Geodatabase polygon.","Mechanical","Disturbance-Not Fire",10.53
"1459",10400,9999,792,2016,"Prescribed Fire","Medium","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Prescribed Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Prescribed Fire LANDFIRE Events Geodatabase 500 m buffer).","Prescribed Fire","Disturbance-Fire",936
"1460",47896,9999,791,2016,"Prescribed Fire","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Prescribed Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Prescribed Fire LANDFIRE Events Geodatabase 500 m buffer).","Prescribed Fire","Disturbance-Fire",4310.64
"1461",25947,9999,761,2016,"Other Mechanical","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Other Mechanical causality likely, but could be other causality type than assigned (Image-based change detection pixels within Development LANDFIRE Events Geodatabase 500 m buffer).","Mechanical","Disturbance-Not Fire",2335.23
"1462",2192,1,792,2016,"Prescribed Fire","Medium","Medium","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Prescribed Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Prescribed Fire LANDFIRE Events Geodatabase 500 m buffer).","Prescribed Fire","Disturbance-Fire",197.28
"1463",12389,1,791,2016,"Prescribed Fire","Medium","Low","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Prescribed Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Prescribed Fire LANDFIRE Events Geodatabase 500 m buffer).","Prescribed Fire","Disturbance-Fire",1115.01
"1464",2671,1,793,2016,"Prescribed Fire","Medium","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Prescribed Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Prescribed Fire LANDFIRE Events Geodatabase 500 m buffer).","Prescribed Fire","Disturbance-Fire",240.39
"1465",9917,9999,793,2016,"Prescribed Fire","Medium","High","Image-based change detection","LANDFIRE Events Geodatabase","dNBR (Std Dev Breaks)",NA,"Prescribed Fire causality likely, but could be other causality type than assigned (Image-based change detection pixels within Prescribed Fire LANDFIRE Events Geodatabase 500 m buffer).","Prescribed Fire","Disturbance-Fire",892.53
